/Users/irene/Downloads/exam/exam2014/MTsy_43_2.txt	60	aver	338	4	5	17	16	38	38	0	8	32	32	2	37	1	2	42	3	8	104	
/Users/irene/Downloads/exam/exam2014/MTsy_44_2.txt	60	aver	339	6	3	9	16	34	34	0	11	37	47	6	20	0	2	38	3	7	110	
/Users/irene/Downloads/exam/exam2014/MTsy_5_2.txt	65	aver	264	4	2	8	17	31	30	1	0	29	34	2	19	1	5	34	2	7	85	
/Users/irene/Downloads/exam/exam2014/MTsy_6_2.txt	70	best	267	4	0	3	15	22	22	0	14	29	30	5	17	0	4	30	3	7	81	
/Users/irene/Downloads/exam/exam2014/TSha_10_2.txt	60	aver	252	2	3	2	14	27	26	1	8	20	30	9	12	0	2	26	2	7	71	
/Users/irene/Downloads/exam/exam2014/TSha_12_2.txt	55	aver	309	5	4	6	13	28	28	0	9	28	38	6	9	0	3	32	2	9	81	
/Users/irene/Downloads/exam/exam2014/TSha_15_2.txt	60	aver	264	6	2	3	14	29	29	0	6	29	35	1	8	0	2	26	3	9	73	
/Users/irene/Downloads/exam/exam2014/TSha_16_2.txt	55	aver	240	3	1	4	11	20	20	0	10	19	31	6	12	0	0	21	2	7	68	
/Users/irene/Downloads/exam/exam2014/TSha_17_2.txt	60	aver	286	3	4	8	17	30	30	0	7	34	45	4	15	0	3	23	2	7	98	
/Users/irene/Downloads/exam/exam2014/TSha_20_2.txt	70	best	252	8	0	8	11	21	21	0	11	15	33	3	13	2	4	30	3	11	66	
/Users/irene/Downloads/exam/exam2014/TSha_21_2.txt	65	aver	300	2	2	6	15	34	34	0	10	25	38	8	13	0	3	24	3	9	84	
/Users/irene/Downloads/exam/exam2014/TSha_6_2.txt	70	best	252	2	1	8	12	24	24	0	5	23	35	4	16	0	2	30	3	10	78	
/Users/irene/Downloads/exam/exam2014/VKo_12_2.txt	70	best	251	4	3	12	14	29	29	0	5	21	28	7	23	0	4	29	2	8	79	
/Users/irene/Downloads/exam/exam2014/VKo_15_2.txt	60	aver	312	6	3	8	14	29	29	0	6	41	39	9	28	0	5	30	2	8	117	
/Users/irene/Downloads/exam/exam2014/VKo_16_2.txt	55	aver	213	2	2	7	13	27	26	1	4	18	25	3	11	0	2	17	2	9	57	
/Users/irene/Downloads/exam/exam2014/VKo_17_2.txt	55	aver	277	3	2	6	17	32	32	0	3	20	26	6	17	0	5	33	3	6	69	
/Users/irene/Downloads/exam/exam2014/VKo_19_2.txt	60	aver	287	7	1	7	14	28	27	1	9	41	33	1	15	2	1	32	2	10	92	
/Users/irene/Downloads/exam/exam2014/VKo_1_2.txt	55	aver	337	4	3	5	25	36	36	0	14	30	34	7	27	1	4	43	1	8	99	
/Users/irene/Downloads/exam/exam2014/VKo_22_2.txt	65	aver	293	3	1	11	23	46	46	0	4	17	21	6	19	0	2	51	1	8	63	
/Users/irene/Downloads/exam/exam2014/VKo_26_2.txt	55	aver	224	6	1	4	10	19	19	0	8	24	26	9	16	1	4	25	3	9	76	
